fromNode	toNode	weight	direction	fromAltName	toAltName
Alas2	Atg16l2	0.00281940967178208	undirected	NA	NA
Alas2	Atm	0.0660762634625627	undirected	NA	NA
Alas2	Atp7b	0.00346397546049347	undirected	NA	NA
Alas2	Bag5	0.03814265109149	undirected	NA	NA
Alas2	Bysl	0.0383996683055357	undirected	NA	NA
Alas2	Calr3	0.0127954913254971	undirected	NA	NA
Alas2	Cdh8	0.00068786015130823	undirected	NA	NA
Alas2	Celsr1	0.00619413559193066	undirected	NA	NA
Alas2	Cep83	0.0019792547476681	undirected	NA	NA
Alas2	Chmp6	0.00397697225103594	undirected	NA	NA
Alas2	Cntrl	0.0333391182650759	undirected	NA	NA
Alas2	Ddb2	0.000203260457641111	undirected	NA	NA
Alas2	Dmd	0.000258546407295599	undirected	NA	NA
Alas2	Eif2b5	0.00919938053634399	undirected	NA	NA
Alas2	Esyt2	0.0342381575011839	undirected	NA	NA
Alas2	Fbxw2	0.0251182129913344	undirected	NA	NA
Alas2	Fmn1	0.0268653815216118	undirected	NA	NA
Alas2	Gad2	0.00359798278734664	undirected	NA	NA
Alas2	H6pd	0.0126635862067695	undirected	NA	NA
Alas2	Hivep1	0.0614560911014659	undirected	NA	NA
Alas2	Hunk	0.00673886304706503	undirected	NA	NA
Alas2	Igsf3	0.00373669352828902	undirected	NA	NA
Alas2	Inpp5b	0.0290992453891192	undirected	NA	NA
Alas2	Jakmip1	0.0135668221136256	undirected	NA	NA
Alas2	Jakmip2	0.000941787526848759	undirected	NA	NA
Alas2	Kcnk2	0.0146073283100237	undirected	NA	NA
Alas2	Kcnn2	0.000689288738454502	undirected	NA	NA
Alas2	Lamc1	0.0163866376421666	undirected	NA	NA
Alas2	Malt1	0.0472031855376308	undirected	NA	NA
Alas2	Map2k4	0.000270970983249628	undirected	NA	NA
Alas2	Mcc	0.00447824729806805	undirected	NA	NA
Alas2	Met	8.83383538141043e-05	undirected	NA	NA
Alas2	Mettl6	0.0203234803652718	undirected	NA	NA
Alas2	Minar1	0.00319461929653149	undirected	NA	NA
Alas2	Mta3	0.00194959780335317	undirected	NA	NA
Alas2	Nfyc	0.000174250290221188	undirected	NA	NA
Alas2	Nup54	0.000485256625369028	undirected	NA	NA
Alas2	Pard3b	0.01370676298025	undirected	NA	NA
Alas2	Pbdc1	0.00634611271610002	undirected	NA	NA
Alas2	Pex1	0.0112716547769143	undirected	NA	NA
Alas2	Phtf2	0.00713366983265336	undirected	NA	NA
Alas2	Pitpna	0.0243032267877162	undirected	NA	NA
Alas2	Plag1	0.0124847357751156	undirected	NA	NA
Alas2	Plcl2	0.011409136680547	undirected	NA	NA
Alas2	Plekha8	0.0128099989355488	undirected	NA	NA
Alas2	Prkci	0.000628377355291328	undirected	NA	NA
Alas2	Prmt6	0.000408940905136215	undirected	NA	NA
Alas2	Rnf141	0.0190245223015483	undirected	NA	NA
Alas2	Rnf180	0.00488620218541038	undirected	NA	NA
Alas2	Sap30	0.000844271722572995	undirected	NA	NA
Alas2	Sestd1	0.00955430758301488	undirected	NA	NA
Alas2	Shprh	4.98924903538355e-05	undirected	NA	NA
Alas2	Slc35c1	0.0158368830347482	undirected	NA	NA
Alas2	Slc6a20b	0.00287668537013618	undirected	NA	NA
Alas2	Smarca4	0.038729633828927	undirected	NA	NA
Alas2	Srp72	0.00889119676261688	undirected	NA	NA
Alas2	Srpk1	0.035740631065941	undirected	NA	NA
Alas2	Stard4	0.0286716140646622	undirected	NA	NA
Alas2	Suv39h2	0.0355303145763232	undirected	NA	NA
Alas2	Tecta	0.00159156610697324	undirected	NA	NA
Alas2	Tent4a	0.000916711125109398	undirected	NA	NA
Alas2	Tmed8	0.00830297902903221	undirected	NA	NA
Alas2	Trp53inp1	0.0233677543826265	undirected	NA	NA
Alas2	Trpm7	0.00448067151201973	undirected	NA	NA
Alas2	Tsga10	0.000303035951105372	undirected	NA	NA
Alas2	Ttc39b	0.0323503025888699	undirected	NA	NA
Alas2	Tubg2	0.0498921382449733	undirected	NA	NA
Alas2	Tubgcp2	0.000955957602438647	undirected	NA	NA
Alas2	Usp42	0.0010126048689684	undirected	NA	NA
Alas2	Vsig10l	0.00428459232048138	undirected	NA	NA
Alas2	Wdr27	0.0052053528563385	undirected	NA	NA
Alas2	Wdr53	0.00418658399575309	undirected	NA	NA
Alas2	Zbtb7c	0.00264010051555507	undirected	NA	NA
Alas2	Zcchc7	0.00104757286859515	undirected	NA	NA
Alas2	Zfp384	0.00165090577177212	undirected	NA	NA
Alas2	Zfp451	0.00052751864670406	undirected	NA	NA
Alas2	Zfp84	0.0304382780290129	undirected	NA	NA
